time,gyrX,gyrY,gyrZ,accX,accY,accZ,Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
9325,-1.5625,-1.625,-1,0,0.01904297,0.9829102,-0.4541016,0.3637695,-0.6694336
9327,2.1875,-1.75,-1.6875,0.01513672,0.09326172,0.9204102,-0.4619141,0.3652344,-0.6821289
9328,0.375,-0.3125,-2.8125,-0.01123047,0.03466797,0.9594727,-0.4619141,0.3652344,-0.6821289
9330,0.875,-1.5625,-2.1875,-0.06982422,-0.01123047,0.9555664,-0.4619141,0.3652344,-0.6821289
9331,2,-1.5625,-2.5625,-0.06201172,-0.04638672,1.013672,-0.4594727,0.3686523,-0.6738281
9333,0.5,0.125,-1.625,-0.09326172,-0.007324219,1.005859,-0.4594727,0.3686523,-0.6738281
9334,2.125,-2,-1.625,-0.06982422,-0.003417969,1.013672,-0.4594727,0.3686523,-0.6738281
9336,0.0625,-1.4375,-0.8125,-0.09326172,-0.003417969,1.005859,-0.4526367,0.3671875,-0.6738281
9339,3.1875,-2.1875,-1.25,-0.07763672,-0.02685547,1.029297,-0.4526367,0.3671875,-0.6738281
9341,0.5625,-2.375,-0.375,-0.07763672,0.02294922,1.009766,-0.4526367,0.3671875,-0.6738281
9342,2.4375,-2.4375,-0.25,-0.05810547,0.01513672,0.9672852,-0.4526367,0.3671875,-0.6738281
9344,0.8125,-3,-0.3125,-0.05419922,0.03466797,0.9594727,-0.4526367,0.3671875,-0.6738281
9345,1.8125,-2.75,-0.5625,-0.01123047,-0.01123047,0.9555664,-0.4526367,0.3671875,-0.6738281
9347,1.1875,-1.8125,-0.9375,-0.007324219,0.01904297,0.9516602,-0.4526367,0.3671875,-0.6738281
9348,2,-1.375,-0.5625,0,-0.003417969,0.9868164,-0.4584961,0.3637695,-0.6777344
9350,2.125,-3.5625,-0.9375,-0.01513672,0.03076172,1.009766,-0.4584961,0.3637695,-0.6777344
9351,2.5625,-2.75,-1,-0.003417969,0.02685547,0.9829102,-0.4584961,0.3637695,-0.6777344
9353,3.9375,-2.125,-1.0625,0.02685547,0.03076172,0.9477539,-0.4594727,0.359375,-0.675293
9354,4.3125,-2.5625,-1.3125,0,0.01123047,0.9555664,-0.4594727,0.359375,-0.675293
9356,4.5625,-2,-1.375,-0.003417969,0.01123047,0.9946289,-0.4594727,0.359375,-0.675293
9357,4.5,-2.3125,-1.75,-0.03857422,-0.01513672,0.9907227,-0.4594727,0.359375,-0.675293
9359,5.375,-1.9375,-1.625,-0.01513672,-0.01513672,1.001953,-0.4594727,0.359375,-0.675293
9360,6.8125,-0.9375,-1.5,-0.05029297,-0.003417969,1.013672,-0.4594727,0.359375,-0.675293
9362,7.1875,-1.75,-1.5,-0.04248047,-0.01123047,1.013672,-0.4594727,0.359375,-0.675293
9363,6.9375,-2.75,-1.1875,-0.06982422,-0.01123047,0.9868164,-0.4594727,0.3603516,-0.6767578
9365,7.5,-5.25,-1.1875,-0.09716797,0.003417969,1.025391,-0.4594727,0.3603516,-0.6767578
9366,7.4375,-6.0625,-0.625,-0.05029297,0.01513672,1.001953,-0.4594727,0.3603516,-0.6767578
9368,7.625,-4.625,-0.3125,-0.05810547,0.02294922,0.9086914,-0.4633789,0.362793,-0.6767578
9369,7.375,-4.6875,-0.5,-0.03466797,0.03466797,0.9008789,-0.4633789,0.362793,-0.6767578
9371,6.6875,-4,-0.9375,-0.01513672,0.06591797,0.9204102,-0.4633789,0.362793,-0.6767578
9372,6.25,-3.6875,-0.625,-0.007324219,0.01513672,0.9165039,-0.4770508,0.3662109,-0.6679688
9374,6.5625,-3.1875,-1.5625,-0.03076172,0.03466797,0.9125977,-0.4770508,0.3662109,-0.6679688
9375,7.375,-2.75,-1.5,-0.01513672,0.003417969,0.9516602,-0.4770508,0.3662109,-0.6679688
9377,6.4375,-3.1875,-0.625,-0.007324219,0,1.005859,-0.4770508,0.3662109,-0.6679688
9378,7.4375,-3.4375,-0.875,-0.003417969,0.03466797,0.9907227,-0.4619141,0.3603516,-0.6821289
9380,6.5,-3.8125,-1.5625,-0.03466797,0.01513672,0.9790039,-0.4619141,0.3603516,-0.6821289
9381,6.625,-3.625,-1.0625,-0.02685547,0.03857422,0.9672852,-0.4619141,0.3603516,-0.6821289
9383,6.375,-3.75,-1.875,-0.03076172,0.05810547,0.9711914,-0.4711914,0.362793,-0.6806641
9384,6.1875,-4.5625,-1.875,-0.01904297,0,0.9829102,-0.4711914,0.362793,-0.6806641
9386,6.5,-5.75,-1.8125,-0.05419922,-0.003417969,0.9594727,-0.4711914,0.362793,-0.6806641
9387,6.875,-5.0625,-1.9375,0,0,0.9516602,-0.4736328,0.3618164,-0.675293
9389,6.0625,-5.1875,-1.75,-0.05419922,0.007324219,0.9204102,-0.4736328,0.3618164,-0.675293
9390,6.25,-5.0625,-1.25,-0.03466797,0.03076172,0.8735352,-0.4736328,0.3618164,-0.675293
9392,4.9375,-3.5625,-0.875,-0.003417969,0.06201172,0.8696289,-0.4736328,0.3618164,-0.675293
9393,4.125,-2,-1.5625,0.007324219,0.03857422,0.9360352,-0.4726563,0.3603516,-0.6738281
9395,3.4375,-1.1875,-1.125,-0.007324219,0.04638672,0.9321289,-0.4726563,0.3603516,-0.6738281
9396,4.125,-0.625,-0.6875,-0.007324219,0.03466797,0.8969727,-0.4726563,0.3603516,-0.6738281
9398,1.1875,0.4375,-0.9375,0.05029297,0.05419922,0.8969727,-0.4702148,0.3569336,-0.6767578
9399,1,1.0625,-0.875,0.01904297,0.03466797,0.9360352,-0.4702148,0.3569336,-0.6767578
9401,0.75,2.4375,-1.5,0.003417969,-0.01513672,0.9399414,-0.4702148,0.3569336,-0.6767578
9402,0,3.875,-0.625,0.007324219,0.01513672,0.8774414,-0.4702148,0.3603516,-0.6777344
9404,-0.125,5,-0.5625,-0.01123047,0.02294922,0.8813477,-0.4702148,0.3603516,-0.6777344
9405,-1,5.875,-0.375,-0.01513672,0.05029297,0.8891602,-0.4702148,0.3603516,-0.6777344
9407,-1.875,6.3125,-0.5,-0.03857422,0.03857422,0.9399414,-0.4702148,0.3603516,-0.6777344
9408,-2.8125,6.625,0,-0.05419922,0.01513672,1.013672,-0.465332,0.359375,-0.6694336
9410,-1.8125,6.375,-0.375,-0.06982422,0.02294922,0.9829102,-0.465332,0.359375,-0.6694336
9411,-2.6875,6.875,0.1875,-0.02685547,0.04638672,0.8813477,-0.465332,0.359375,-0.6694336
9413,-3.625,8.6875,0.125,-0.03857422,0.05029297,0.8774414,-0.4667969,0.3618164,-0.6738281
9414,-3.875,9.625,-0.5625,-0.01123047,0.03857422,0.9125977,-0.4667969,0.3618164,-0.6738281
9416,-3.9375,11.5,-0.5,-0.01904297,0.02294922,0.9594727,-0.4667969,0.3618164,-0.6738281
9417,-2.25,10.8125,-0.6875,-0.05810547,-0.02294922,1.017578,-0.4643555,0.3637695,-0.6777344
9419,-1.75,11.1875,-0.375,-0.01123047,-0.003417969,1.005859,-0.4643555,0.3637695,-0.6777344
9420,-2.25,13.0625,0,0.01904297,0.01513672,0.9360352,-0.4643555,0.3637695,-0.6777344
9422,-1.5625,14.8125,-0.5,0.05029297,0.02685547,0.8696289,-0.4643555,0.3637695,-0.6777344
9423,-1.1875,14.1875,-0.75,0.01513672,0.02294922,0.8930664,-0.4643555,0.3637695,-0.6777344
9425,-1.75,12.375,-1.3125,-0.007324219,0.04248047,0.9985352,-0.4643555,0.3637695,-0.6777344
9426,-0.125,10.6875,-1.8125,-0.003417969,0.04638672,0.9711914,-0.4643555,0.3637695,-0.6777344
9428,-0.3125,12.4375,-2.5,0.01513672,0.04638672,0.9829102,-0.4711914,0.3652344,-0.6835938
9429,-0.4375,10.875,-2,-0.02294922,0.02294922,0.9399414,-0.4711914,0.3652344,-0.6835938
9431,-0.1875,11.0625,-2.625,-0.02294922,0.03076172,0.9633789,-0.4711914,0.3652344,-0.6835938
9432,-0.625,10.125,-2.0625,-0.02685547,0.04248047,0.9594727,-0.4667969,0.3603516,-0.6835938
9434,0.3125,10.4375,-2.875,-0.03857422,0.02685547,0.9321289,-0.4667969,0.3603516,-0.6835938
9436,-0.625,10.0625,-3.25,-0.06982422,0.007324219,0.9555664,-0.4667969,0.3603516,-0.6835938
9438,0.125,9.125,-2.8125,-0.06591797,0.03466797,0.9516602,-0.4667969,0.3603516,-0.6835938
9439,0.625,7.25,-2.9375,-0.1323242,0.01513672,1.017578,-0.4667969,0.3603516,-0.6835938
9441,0.8125,7,-2.5625,-0.08935547,-0.003417969,0.9907227,-0.4667969,0.3603516,-0.6835938
9442,0.6875,6.4375,-2.4375,-0.1049805,0.03076172,0.9907227,-0.4667969,0.3603516,-0.6835938
9444,1.8125,6.1875,-1.9375,-0.07373047,0.01123047,0.9399414,-0.4584961,0.3671875,-0.6791992
9445,0.5,7,-2,-0.05029297,0.05419922,0.9204102,-0.4584961,0.3671875,-0.6791992
9447,0.6875,4.625,-2.5625,-0.07373047,0.03857422,0.9594727,-0.4584961,0.3671875,-0.6791992
9448,-0.75,3.375,-2.0625,-0.01513672,0.01123047,1.017578,-0.4516602,0.3500977,-0.6806641
9450,0.5,4.3125,-1.875,-0.01123047,0.01513672,1.009766,-0.4516602,0.3500977,-0.6806641
9451,0.125,5,-1.8125,-0.02685547,0.03466797,0.9790039,-0.4516602,0.3500977,-0.6806641
9453,-0.6875,3.875,-2.1875,-0.01123047,0.03076172,0.9946289,-0.4560547,0.3569336,-0.6767578
9454,0.125,3,-2.375,0.01904297,0.04248047,0.9868164,-0.4560547,0.3569336,-0.6767578
9456,-0.375,3.8125,-2.4375,-0.007324219,0.03076172,0.9633789,-0.4560547,0.3569336,-0.6767578
9457,-0.25,3.5,-2.5625,-0.05419922,0.01513672,0.9477539,-0.4560547,0.3569336,-0.6767578
9459,-0.625,4.9375,-1.8125,-0.03466797,0.04248047,0.9282227,-0.4492188,0.3466797,-0.6889648
9460,-1.875,4.25,-1.8125,-0.04638672,0.05029297,0.9165039,-0.4492188,0.3466797,-0.6889648
9462,-0.625,1.375,-1.5,-0.06982422,0.03466797,1.013672,-0.4492188,0.3466797,-0.6889648
9463,-2.875,3.5,-1.375,-0.03076172,0.05029297,0.9829102,-0.4482422,0.362793,-0.6791992
9465,0.5625,2.0625,-1.1875,-0.08154297,0.01513672,0.9633789,-0.4482422,0.362793,-0.6791992
9466,-0.5,2.0625,-1.3125,-0.1166992,0,1.064453,-0.4482422,0.362793,-0.6791992
9468,1.125,-3.0625,-0.9375,-0.08154297,-0.04248047,1.130859,-0.4541016,0.3569336,-0.6865234
9469,-1.0625,-1.1875,-0.3125,-0.1088867,-0.03076172,1.158203,-0.4541016,0.3569336,-0.6865234
9471,3.4375,-0.3125,-0.5,-0.07763672,0,1.080078,-0.4541016,0.3569336,-0.6865234
9472,1.375,-2.25,0.4375,-0.190918,0.03466797,1.080078,-0.4541016,0.3569336,-0.6865234
9474,3.75,-4.75,1.25,-0.1323242,0.007324219,0.9946289,-0.4516602,0.3520508,-0.6918945
9475,1.625,-3.8125,1.25,-0.06982422,-0.02294922,0.8891602,-0.4516602,0.3520508,-0.6918945
9477,3.5,-7.0625,2.0625,-0.1245117,-0.007324219,0.9243164,-0.4516602,0.3520508,-0.6918945
9478,0.875,-11.125,1.9375,-0.09716797,0.03857422,1.009766,-0.4526367,0.355957,-0.6767578
9480,3.8125,-11.1875,2.125,-0.01123047,0.06982422,0.9204102,-0.4526367,0.355957,-0.6767578
9481,3,-13.75,1.25,-0.05029297,0.01513672,0.9399414,-0.4526367,0.355957,-0.6767578
9483,3.75,-18.5,2,-0.03857422,0.03466797,1.013672,-0.4501953,0.3520508,-0.6889648
9484,3.1875,-18.1875,1.25,0.01123047,0.03466797,1.029297,-0.4501953,0.3520508,-0.6889648
9486,6.375,-19.25,-0.125,0.05029297,0.04248047,1.087891,-0.4501953,0.3520508,-0.6889648
9487,5.1875,-22,-0.375,0.02685547,-0.003417969,1.080078,-0.4501953,0.3520508,-0.6889648
9489,6.6875,-23.75,-0.875,0.05419922,0.02685547,0.9946289,-0.4501953,0.3520508,-0.6889648
9490,7,-23.8125,-2.1875,0.03076172,0.05029297,0.9750977,-0.4501953,0.3520508,-0.6889648
9492,7.875,-27.4375,-3.5,0.06201172,0.05810547,0.9711914,-0.4501953,0.3520508,-0.6889648
9493,9.375,-27.4375,-5.125,0.08544922,0.01904297,0.9477539,-0.4677734,0.3510742,-0.6777344
9495,8.9375,-29.9375,-6.8125,-0.01123047,0.03076172,0.9360352,-0.4677734,0.3510742,-0.6777344
9496,9.8125,-37.0625,-9.5625,-0.01123047,0.05810547,0.9829102,-0.4677734,0.3510742,-0.6777344
9498,10.75,-38.125,-13,0.02685547,0.003417969,1.017578,-0.465332,0.3500977,-0.6777344
9499,11.9375,-37.1875,-14.5,0.02294922,0.01513672,1.091797,-0.465332,0.3500977,-0.6777344
9501,11.1875,-35.5,-15.25,-0.01513672,-0.01513672,1.169922,-0.465332,0.3500977,-0.6777344
9502,11.4375,-29.375,-15.1875,-0.003417969,0.003417969,1.123047,-0.465332,0.3500977,-0.6777344
9504,9.9375,-23.5,-15.8125,0.08544922,0.01123047,1.044922,-0.465332,0.3500977,-0.6777344
9505,11.125,-17.25,-17.375,0.1206055,0.003417969,1.005859,-0.465332,0.3500977,-0.6777344
9507,11.25,-7.0625,-17.625,0.2495117,0.003417969,1.083984,-0.465332,0.3500977,-0.6777344
9508,13.5,17.25,-19.5,0.3818359,-0.08154297,1.119141,-0.4863281,0.3452148,-0.6708984
9510,17.4375,45,-21.25,0.4638672,-0.1166992,1.267578,-0.4863281,0.3452148,-0.6708984
9511,30.6875,82.4375,-24,0.5615234,-0.1088867,1.259766,-0.4863281,0.3452148,-0.6708984
9513,40.1875,121.375,-25,0.5263672,-0.1479492,1.259766,-0.4863281,0.3486328,-0.6791992
9514,50.6875,161.125,-29.5625,0.4326172,-0.3081055,1.442871,-0.4863281,0.3486328,-0.6791992
9516,74.875,210.9375,-45.1875,0.4833984,-0.3583984,1.524902,-0.4863281,0.3486328,-0.6791992
9517,94.3125,272.5,-55.6875,0.3466797,-0.08154297,1.583496,-0.4482422,0.3334961,-0.7084961
9519,96.625,331.25,-56.875,0.7446289,-0.2104492,2.172363,-0.4482422,0.3334961,-0.7084961
9520,97.0625,414,-51.0625,1.138672,-0.4404297,2.733887,-0.4482422,0.3334961,-0.7084961
9522,151.1875,551.5625,-39.625,0.2885742,-1.520996,2.187988,-0.4482422,0.3334961,-0.7084961
9523,161.4375,632.0625,-32.5625,-0.5341797,-0.8579102,2.250488,-0.3886719,0.309082,-0.7363281
9525,155.375,707.8125,-35.4375,-0.6630859,-0.9125977,2.94873,-0.3886719,0.309082,-0.7363281
9526,196.6875,717.4375,-48.25,-1.950195,-0.9165039,2.956543,-0.3886719,0.309082,-0.7363281
9528,192.4375,665.5,-60.25,-2.203613,-0.2651367,2.148926,-0.2871094,0.2885742,-0.7880859
9529,86.4375,547.1875,-42,-4.020996,1.330078,0.8618164,-0.2871094,0.2885742,-0.7880859
9531,-37.375,313.25,-67.8125,-5.0625,1.080078,1.829102,-0.2871094,0.2885742,-0.7880859
9533,-61.0625,71.625,-102.875,-3.51416,0.01513672,2.5625,-0.2280273,0.2851563,-0.8022461
9535,-59.5,-59.9375,-122.5625,-2.753418,-0.3237305,2.890137,-0.2280273,0.2851563,-0.8022461
9536,-48.8125,-109.1875,-135.8125,-1.915039,-0.1479492,2.234863,-0.2280273,0.2851563,-0.8022461
9538,-51,-128.0625,-144.0625,-1.438965,-0.1010742,1.883789,-0.2280273,0.2851563,-0.8022461
9539,-49.1875,-129.125,-148.75,-1.330078,-0.05029297,1.754883,-0.2441406,0.2954102,-0.7827148
9541,-63.25,-111.125,-146.6875,-1.158203,0.1206055,1.166016,-0.2441406,0.2954102,-0.7827148
9542,-88.5625,-75.8125,-141.375,-0.9711914,0.1518555,0.7407227,-0.2441406,0.2954102,-0.7827148
9544,-102.75,-37.4375,-141.125,-0.9711914,0.03857422,0.7172852,-0.277832,0.2998047,-0.7363281
9545,-100.8125,-6,-144.0625,-0.8969727,-0.03466797,0.6044922,-0.277832,0.2998047,-0.7363281
9547,-97.625,22.75,-147.0625,-0.8618164,-0.05419922,0.4873047,-0.277832,0.2998047,-0.7363281
9548,-90.1875,48.5,-151.125,-0.7915039,-0.04638672,0.5068359,-0.2802734,0.3149414,-0.6972656
9550,-80.4375,69.625,-154.375,-0.7211914,0.02685547,0.5458984,-0.2802734,0.3149414,-0.6972656
9551,-74.125,92.4375,-155,-0.6782227,0.112793,0.6977539,-0.2802734,0.3149414,-0.6972656
9553,-66.5,114.0625,-154.5625,-0.5927734,0.1206055,0.7719727,-0.2802734,0.3149414,-0.6972656
9554,-56.4375,132.5625,-154.25,-0.5498047,0.1401367,0.9750977,-0.277832,0.3129883,-0.6655273
9556,-46.375,146.125,-152.25,-0.5146484,0.206543,1.162109,-0.277832,0.3129883,-0.6655273
9557,-36.625,156.125,-150.75,-0.4443359,0.2456055,1.291016,-0.277832,0.3129883,-0.6655273
9559,-28,162.6875,-148.3125,-0.3935547,0.3041992,1.481934,-0.2626953,0.3164063,-0.6303711
9560,-20.8125,166.75,-145.3125,-0.3427734,0.3974609,1.638184,-0.2626953,0.3164063,-0.6303711
9562,-16.375,165.6875,-141.625,-0.300293,0.4482422,1.672852,-0.2626953,0.3164063,-0.6303711
9563,-13.9375,158.6875,-135.5625,-0.2416992,0.5263672,1.77832,-0.222168,0.3022461,-0.6040039
9565,-14.5625,146.375,-129.5625,-0.2026367,0.5771484,1.743164,-0.222168,0.3022461,-0.6040039
9566,-17.4375,129.25,-122.875,-0.08935547,0.6083984,1.754883,-0.222168,0.3022461,-0.6040039
9568,-22.5625,110.4375,-115.3125,0.03466797,0.6552734,1.739258,-0.222168,0.3022461,-0.6040039
9569,-27,92.0625,-108.125,0.1245117,0.6513672,1.696289,-0.222168,0.3022461,-0.6040039
9571,-31.3125,75.25,-99.125,0.2495117,0.6630859,1.668945,-0.222168,0.3022461,-0.6040039
9572,-36.125,58.625,-92,0.3427734,0.6513672,1.524902,-0.222168,0.3022461,-0.6040039
9574,-41.0625,44.1875,-83.125,0.4052734,0.6396484,1.39209,-0.2045898,0.3012695,-0.5371094
9575,-44.875,31.875,-76.3125,0.4833984,0.6201172,1.337402,-0.2045898,0.3012695,-0.5371094
9577,-50,22.25,-69.0625,0.5810547,0.6005859,1.185547,-0.2045898,0.3012695,-0.5371094
9578,-54.625,13.125,-62.8125,0.6083984,0.5537109,0.9829102,-0.1860352,0.2963867,-0.4936523
9580,-57.8125,5.3125,-57.1875,0.6396484,0.5146484,0.8735352,-0.1860352,0.2963867,-0.4936523
9581,-60.875,-0.5,-52.9375,0.6977539,0.4794922,0.7329102,-0.1860352,0.2963867,-0.4936523
9583,-60.8125,-4.0625,-48.6875,0.7602539,0.4365234,0.5654297,-0.1860352,0.2963867,-0.4936523
9584,-59.0625,-4.9375,-45.5,0.8110352,0.4013672,0.4833984,-0.1860352,0.2963867,-0.4936523
9586,-56.3125,-2.9375,-42.875,0.9047852,0.3740234,0.3935547,-0.1860352,0.2963867,-0.4936523
9587,-51.875,1.8125,-40.3125,0.9555664,0.3740234,0.3427734,-0.1860352,0.2963867,-0.4936523
9589,-46.9375,8.875,-38.5625,1.017578,0.3662109,0.3427734,-0.1767578,0.3071289,-0.4350586
9590,-40,15.8125,-36.5625,1.033203,0.3857422,0.3583984,-0.1767578,0.3071289,-0.4350586
9592,-32.25,21.9375,-34.5625,1.044922,0.3857422,0.4208984,-0.1767578,0.3071289,-0.4350586
9593,-23.1875,23.5625,-33.1875,1.009766,0.4013672,0.5341797,-0.1733398,0.3046875,-0.4072266
9595,-13.6875,19.4375,-32.5,0.9868164,0.4248047,0.5615234,-0.1733398,0.3046875,-0.4072266
9596,-5.6875,10.1875,-31.75,0.9868164,0.4169922,0.5927734,-0.1733398,0.3046875,-0.4072266
9598,2.125,-0.375,-30.9375,0.9555664,0.4130859,0.6162109,-0.1694336,0.2988281,-0.3876953
9599,8.625,-13,-30.25,0.9750977,0.4326172,0.6279297,-0.1694336,0.2988281,-0.3876953
9601,14.5,-25.0625,-29.375,0.9633789,0.4560547,0.6279297,-0.1694336,0.2988281,-0.3876953
9602,19.875,-37.5625,-28.3125,0.9399414,0.4794922,0.5771484,-0.1694336,0.2988281,-0.3876953
9604,24.6875,-48.625,-25.9375,0.9165039,0.4833984,0.5107422,-0.1694336,0.2954102,-0.3764648
9605,28.25,-59.375,-24.3125,0.9243164,0.4912109,0.4521484,-0.1694336,0.2954102,-0.3764648
9607,30.8125,-66.75,-22.0625,0.8969727,0.5068359,0.3583984,-0.1694336,0.2954102,-0.3764648
9608,35.8125,-73.875,-20,0.8852539,0.5068359,0.315918,-0.1674805,0.2944336,-0.3486328
9610,38.875,-74.6875,-17.3125,0.8891602,0.4873047,0.3120117,-0.1674805,0.2944336,-0.3486328
9611,43.0625,-73.75,-15.6875,0.8422852,0.4716797,0.284668,-0.1674805,0.2944336,-0.3486328
9613,47.75,-76.3125,-13,0.8188477,0.4482422,0.315918,-0.1767578,0.2851563,-0.3364258
9614,51.625,-79.375,-9.875,0.7954102,0.4560547,0.3583984,-0.1767578,0.2851563,-0.3364258
9616,55.75,-83.875,-7.5625,0.7446289,0.4052734,0.3896484,-0.1767578,0.2851563,-0.3364258
9617,60.6875,-88.875,-5.5625,0.7055664,0.4052734,0.4560547,-0.1767578,0.2851563,-0.3364258
9619,65.4375,-94,-3.5,0.6899414,0.4013672,0.4599609,-0.1791992,0.2885742,-0.3178711
9620,69.625,-99.0625,-1.5,0.6704102,0.3818359,0.5498047,-0.1791992,0.2885742,-0.3178711
9622,74.375,-104.1875,0.9375,0.6357422,0.3623047,0.6162109,-0.1791992,0.2885742,-0.3178711
9623,76.75,-110.875,3.625,0.6005859,0.3466797,0.6474609,-0.1674805,0.2734375,-0.2763672
9625,78.75,-119.1875,6.875,0.5185547,0.3544922,0.6279297,-0.1674805,0.2734375,-0.2763672
9626,80,-129.3125,9.6875,0.4755859,0.3349609,0.6240234,-0.1674805,0.2734375,-0.2763672
9628,78.5625,-138.3125,13,0.4482422,0.3237305,0.6201172,-0.1591797,0.2709961,-0.2509766
9630,76.5,-145.8125,15.9375,0.4365234,0.300293,0.6123047,-0.1591797,0.2709961,-0.2509766
9632,74,-151.3125,18.3125,0.4326172,0.2924805,0.6083984,-0.1591797,0.2709961,-0.2509766
9633,72.9375,-154.4375,22,0.3896484,0.2807617,0.6083984,-0.1591797,0.2709961,-0.2509766
9635,71.375,-156.375,24.75,0.3466797,0.2456055,0.6552734,-0.1591797,0.2709961,-0.2509766
9636,71.375,-157.25,28.125,0.331543,0.206543,0.7368164,-0.1591797,0.2709961,-0.2509766
9638,71.375,-158.6875,30.3125,0.2573242,0.2104492,0.7524414,-0.1591797,0.2709961,-0.2509766
9639,73.125,-161,33.8125,0.190918,0.206543,0.8188477,-0.1279297,0.2685547,-0.1728516
9641,73.4375,-165.3125,37.25,0.1831055,0.206543,0.8774414,-0.1279297,0.2685547,-0.1728516
9642,74.625,-170.5,41,0.112793,0.206543,0.9008789,-0.1279297,0.2685547,-0.1728516
9644,75.5,-175.5625,44.8125,0.05419922,0.1987305,0.9516602,-0.08935547,0.2700195,-0.1479492
9645,76.0625,-180.4375,49.0625,0,0.1674805,0.9672852,-0.08935547,0.2700195,-0.1479492
9647,77.5625,-187.1875,52.5,-0.05419922,0.1518555,0.9868164,-0.08935547,0.2700195,-0.1479492
9648,77.6875,-193.25,56.875,-0.1166992,0.175293,0.9555664,-0.08935547,0.2700195,-0.1479492
9650,76.5,-200.5,60.8125,-0.1635742,0.1245117,0.9360352,-0.08935547,0.2700195,-0.1479492
9651,74.6875,-205.0625,64.6875,-0.2456055,0.1088867,0.8969727,-0.08935547,0.2700195,-0.1479492
9653,72.8125,-207.375,68,-0.284668,0.01513672,0.7993164,-0.08935547,0.2700195,-0.1479492
9654,71.375,-206.375,70.4375,-0.2963867,-0.08935547,0.7954102,0.009277344,0.2768555,-0.1269531
9656,70.8125,-202.375,71.6875,-0.331543,-0.128418,0.7602539,0.009277344,0.2768555,-0.1269531
9657,69.625,-197.4375,72.3125,-0.3818359,-0.2143555,0.7563477,0.009277344,0.2768555,-0.1269531
9659,69.5,-190.1875,71.3125,-0.4130859,-0.2456055,0.8149414,0.04638672,0.2792969,-0.1533203
9660,69,-183.8125,70.125,-0.4912109,-0.3237305,0.8188477,0.04638672,0.2792969,-0.1533203
9662,68.25,-177.75,68.125,-0.5576172,-0.3857422,0.8696289,0.04638672,0.2792969,-0.1533203
9663,66.4375,-172.9375,65.0625,-0.5927734,-0.4169922,0.9438477,0.07666016,0.2768555,-0.1855469
9665,63.6875,-168.625,62.0625,-0.6782227,-0.4326172,0.9985352,0.07666016,0.2768555,-0.1855469
9666,61.875,-164.6875,58.3125,-0.7524414,-0.4716797,1.064453,0.07666016,0.2768555,-0.1855469
9668,59.875,-162.3125,54.6875,-0.7563477,-0.4833984,1.072266,0.07666016,0.2768555,-0.1855469
9669,55.4375,-162.375,50.5625,-0.8813477,-0.4443359,1.107422,0.1000977,0.2768555,-0.2148438
9671,51,-162.8125,47,-0.9946289,-0.4482422,1.130859,0.1000977,0.2768555,-0.2148438
9672,47.5,-162.5625,44.25,-1.056641,-0.3857422,1.142578,0.1000977,0.2768555,-0.2148438
9674,41.375,-163.875,41.0625,-1.134766,-0.3779297,1.095703,0.109375,0.2592773,-0.25
9675,37.8125,-161.8125,37.625,-1.158203,-0.3701172,1.056641,0.109375,0.2592773,-0.25
9677,31.9375,-155.9375,34.5625,-1.193359,-0.3623047,1.056641,0.109375,0.2592773,-0.25
9678,30.1875,-146.4375,32,-1.287109,-0.315918,1.025391,0.1176758,0.2592773,-0.2832031
9680,27.8125,-138.0625,31.5625,-1.380371,-0.253418,0.9594727,0.1176758,0.2592773,-0.2832031
9681,25.9375,-130.375,29.5,-1.372559,-0.2456055,0.9516602,0.1176758,0.2592773,-0.2832031
9683,23.5,-121.625,29,-1.415527,-0.144043,0.8579102,0.1176758,0.2592773,-0.2832031
9684,17.9375,-111.75,26.75,-1.435059,-0.128418,0.8735352,0.1176758,0.2558594,-0.3139648
9686,17.3125,-101.4375,25.0625,-1.42334,-0.1362305,0.8774414,0.1176758,0.2558594,-0.3139648
9687,18.4375,-90.4375,21.5625,-1.403809,-0.1557617,0.8891602,0.1176758,0.2558594,-0.3139648
9689,21.4375,-81.9375,18.625,-1.438965,-0.1518555,0.8383789,0.1142578,0.2397461,-0.3388672
9690,23.6875,-76.875,14.4375,-1.462402,-0.1479492,0.8227539,0.1142578,0.2397461,-0.3388672
9692,28.9375,-72.75,10.375,-1.442871,-0.1987305,0.7329102,0.1142578,0.2397461,-0.3388672
9693,36.25,-72.1875,4.125,-1.431152,-0.190918,0.5810547,0.1118164,0.2314453,-0.3642578
9695,42.5625,-70.4375,-1.5,-1.42334,-0.1870117,0.4873047,0.1118164,0.2314453,-0.3642578
9696,51.3125,-66.875,-8.3125,-1.372559,-0.1791992,0.2963867,0.1118164,0.2314453,-0.3642578
9698,59.6875,-59.6875,-14.5,-1.333496,-0.1791992,0.08154297,0.1118164,0.2314453,-0.3642578
